id,scholar_id,title,venue,year,authors,url,citation_count,is_corresponding,added_by,created_at
686560204388969736,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,Aviles-Rivero,"Mamba Neural Operator: Who Wins? Transformers vs. State-Space Models for PDEs. arXiv preprint arXiv:2410.02113, 2024",2024,"{""–Chun-Wun Cheng"",""Jiahao Huang"",""Yi Zhang"",""Guang Yang"",""Carola-Bibiane Schönlieb"",""and Angelica I""}",,0,f,user,2026-03-27 08:07:22.125391+00
3261984702929556279,5a19c5a7179f24aa79da103f33e567f36fda62dc85b2c67e1dba88cb6775240d,"[1] Jingchuan Chen, Zuo-Jun Max Shen (2024) Fast algorithm for predicting the production process performance in flexible production lines with delayed differentiation. IISE Transactions 56(9):932-944.",,,,,0,f,user,2026-03-26 09:41:55.549326+00
6852365154300489704,5a19c5a7179f24aa79da103f33e567f36fda62dc85b2c67e1dba88cb6775240d,"[2] Jingchuan Chen, Zuo-Jun Max Shen (2023) Fast approximations for dynamic behavior in manufacturing systems with regular orders: An aggregation method. IEEE Robotics and Automation Letters 8(11):7122-7129.",,,,,0,f,user,2026-03-26 09:41:55.549326+00
1223269942483427000,5a19c5a7179f24aa79da103f33e567f36fda62dc85b2c67e1dba88cb6775240d,"[3] Jingchuan Chen, Zhiyang Jia, Xiaohan Wang (2022) Dynamic performance prediction in flexible production lines with two geometric machines. International Journal of Production Research 60(13):4006–4024.",,,,,0,f,user,2026-03-26 09:41:55.549326+00
1067788264328368785,5a19c5a7179f24aa79da103f33e567f36fda62dc85b2c67e1dba88cb6775240d,"[4] Jingchuan Chen, Zhiyang Jia, Longzhu Huang (2021) Multi-type products and dedicated buffers-based flexible production process analysis of serial Bernoulli lines. Computers & Industrial Engineering 154(4):107167.",,,,,0,f,user,2026-03-26 09:41:55.549326+00
7430859014130183665,5a19c5a7179f24aa79da103f33e567f36fda62dc85b2c67e1dba88cb6775240d,"[5] Zhiyang Jia, Jingchuan Chen, Yaping Dai (2021) Decomposition and aggregation-based real-time analysis of assembly systems with geometric machines and small batch-based production tasks. IEEE Transactions on Automation Science and Engineering 18(3):988–999.",,,,,0,f,user,2026-03-26 09:41:55.549326+00
2631781907205621540,5a19c5a7179f24aa79da103f33e567f36fda62dc85b2c67e1dba88cb6775240d,"[6] 贾之阳, 陈京川, 戴亚平 (2020) 基于几何可靠性机器模型的装配系统实时性能分析. 自动化学报 46(12):2583-2592.",,,,,0,f,user,2026-03-26 09:41:55.549326+00
7571479552926181331,b2d595e98a4efd9e31cd69da1aa01c61ffc16f7299e964d6c68341ffe5ade6ba,"Stability conditions and Teichmüller space. Math. Ann. 390 (2024), 3827-3890.",,,,,-1,f,crawler,2026-03-26 09:41:55.562987+00
9171856380140228180,b2d595e98a4efd9e31cd69da1aa01c61ffc16f7299e964d6c68341ffe5ade6ba,"Stability conditions, cluster varieties, and Riemann-Hilbert problems from surfaces. Adv. Math. 380 (2021), 107610.",,,,,-1,f,crawler,2026-03-26 09:41:55.562987+00
4267899571410104320,b2d595e98a4efd9e31cd69da1aa01c61ffc16f7299e964d6c68341ffe5ade6ba,"The monodromy of meromorphic projective structures (with T. Bridgeland). Trans. Amer. Math. Soc. 373 (2020), 6321-6367.",,,,,-1,f,crawler,2026-03-26 09:41:55.562987+00
8469407707908182161,b2d595e98a4efd9e31cd69da1aa01c61ffc16f7299e964d6c68341ffe5ade6ba,"Stability conditions and cluster varieties from quivers of type A. Adv. Math. 337 (2018), 260-293.",,,,,-1,f,crawler,2026-03-26 09:41:55.562987+00
4244609900968832519,b2d595e98a4efd9e31cd69da1aa01c61ffc16f7299e964d6c68341ffe5ade6ba,"A duality map for quantum cluster varieties from surfaces (with H.K. Kim). Adv. Math. 306 (2017), 1164-1208.",,,,,-1,f,crawler,2026-03-26 09:41:55.562987+00
6180817776136186886,59e1f86ed575fe427717b7a27e4fef3c6d0912948e21f51016da1bcdc39215f3,"Quantum and Classical Hybrid Generations for Classical Correlations. With Xiaodie Lin and Penghui Yao. IEEE Transactions on Information Theory 68, 302 (2021)",,,,,-1,f,crawler,2026-03-26 09:41:55.584206+00
6381568519403417704,4bf70551167ccc72f99c610424c936b5016f3386359061f1433323b47595e55a,"Koji Shimizu, Existence of compatible systems of lisse sheaves on arithmetic schemes, Algebra Number Theory 11 (2017), no. 1, 181–211.",,,,,-1,f,crawler,2026-03-26 09:41:55.594509+00
943244856522200208,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,"– Bryutkin, Andrey, Jiahao Huang, Zhongying Deng, Guang Yang, Carola-Bibiane Schönlieb, and Angelica Aviles-Rivero. HAMLET: Graph transformer neural operator for partial differential equations","International Conference on Machine Learning (ICML), 2024",2024,,,0,f,user,2026-03-27 08:07:22.125391+00
4415183396021451741,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,NODE-Adapter: Neural Ordinary Differential Equations for Better Vision-Language Reasoning.,"arXiv preprint arXiv:2407.08672, 2024",2024,"{""– Yi Zhang"",""Chun-Wun Cheng"",""Ke Yu"",""Zhihai He"",""Carola-Bibiane Schönlieb"",""and Angelica I. Aviles-Rivero.""}",,0,f,user,2026-03-27 08:07:22.125391+00
8206985652293030479,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,Aviles-Rivero,Inertial Proximal Difference-of-Convex Algorithm with Convergent Bregman Plug-and-Play for Nonconvex Imaging. arXiv preprint arXiv:2409.03262 (2024),2024,"{""– Tsz C Chow"",""Chaoyan Huang"",""Zhongming Wu"",""Tieyong Zeng"",""and Angelica I""}",,0,f,user,2026-03-27 08:07:22.125391+00
8081355075712139273,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,Single-Shot Plug-and-Play Methods for Inverse Problems.,"arXiv preprint arXiv:2311.13682 , 2023",2023,"{""– Yanqi Cheng"",""Lipei Zhang"",""Zhenda Shen"",""Shujun Wang"",""Lequan Yu"",""Raymond H. Chan"",""Carola-Bibiane Schönlieb"",""and Angelica I. Aviles-Rivero.""}",,0,f,user,2026-03-27 08:07:22.125391+00
5504276509410227553,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,Tuning-free plug-and-play proximal algorithm for inverse imaging problems,"International Conference on Machine Learning, 2020",2020,"{""– Kaixuan Wei"",""Angelica Aviles-Rivero"",""Jingwei Liang"",""Ying Fu"",""Carola-Bibiane Schönlieb"",""and Hua Huang""}",,0,f,user,2026-03-27 08:07:22.125391+00
8386648829478100091,783dd86a4b77ed63ff87aca4c5108b577ac50e416979cac38f9428970de871a1,"Tan, and Carola-Bibiane Schönlieb","GraphX-NET-cChest X-Ray Classification Under Extreme Minimal Supervision. MICCAI, 2019",2019,"{""– Angelica Aviles-Rivero"",""Nicolas Papadakis"",""Ruoteng Li"",""Philip Sellars"",""Qingnan Fan"",""Robby T""}",,0,f,user,2026-03-27 08:07:22.125391+00
2669474616714989559,38221ec8-19b0-4678-93eb-8f36a197badd,"Chen, Y","Wang, C. Xu, C. Xu, D. Tao: Learning Student Networks via Feature Embedding, IEEE Transactions on Neural Networks and Learning Systems (T-NNLS), 2020, vol. 32, no. 1, pp. 25-35",2020,{H},,0,f,user,2026-03-27 10:25:20.021287+00
2473011543024207077,38221ec8-19b0-4678-93eb-8f36a197badd,"Guo, C","Xu, B. Shi, C. Xu, D. Tao: Optimizing Latent Distributions for Non-Adversarial Generative Networks., IEEE Transactions on Pattern Analysis and Machine Intelligence (T-PAMI), 2020",2020,{T},,0,f,user,2026-03-27 10:25:20.021287+00
331635850178993657,38221ec8-19b0-4678-93eb-8f36a197badd,"Dong, C","Xu: Spatial-Temporal Attention-Based Human Dynamics Retrospection, IEEE Access, 2019, vol. 7, pp. 107300-107310",2019,{M},,0,f,user,2026-03-27 10:25:20.021287+00
725980455742709412,38221ec8-19b0-4678-93eb-8f36a197badd,"Kong, F","Shi, C. Wang, C. Xu: Point Cloud Generation from Multiple Angles of Voxel Grids, IEEE Access, 2019, vol. 7, pp. 160436-160448",2019,{S},,0,f,user,2026-03-27 10:25:20.021287+00
8850002265216921577,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,Leisure activities as reserve mediators of the relationship between loneliness and cognition in aging,"Transl Psychiatry 14, 217 (2024)",2024,"{""Chao Du"",""Xin Li"",""Jingyi Li"",""Wenxu Wang"",""Mingxi Dang"",""Jiayin Cheng"",""Kai Xu"",""Jun Wang"",""Chuansheng Chen"",""Yaojing Chen& Zhanjun Zhang""}",,0,f,user,2026-03-27 09:43:30.655214+00
8865333081650619053,e774412f902e44ee72bb2df4c75a8254cbd21b2d988e2e674c1fa87a9ed194e5,"Y. Lan. Stable self-similar blow-up dynamics for slightly L2-supercritical generalized KdV equations, Comm. Math. Phys.345(2016), no. 1, 223–269.",,,,,-1,f,crawler,2026-03-26 09:41:55.658771+00
1182157513579144511,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Scaffolding Coordinates to Promote Vision-Language Coordination in Large Multi-Modal Models,Proceedings of COLING 2025,2025,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
7122471258524918160,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Can Vision-Language Models Think from a First-Person Perspective?,Proceedings of CVPR 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
654050209245635736,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,OpenChat: Advancing Open-source Language Models with Mixed-Quality Data,Proceedings of ICLR 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
9202982636992488179,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Enhancing Multilingual Capabilities of Large Language Models through Self-Distillation from Resource-Rich Languages,Proceedings of ACL 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
7063745539246093816,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Position-Enhanced Visual Instruction Tuning for Multimodal Large Language Models,arXiv:2308.13437,2023,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
5734399140045845577,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Agent Hospital: A Simulacrum of Hospital with Evolvable Medical Agents,arXiv:2405.02957,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
4556633533993397583,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,ReAct Meets ActRe: When Language Agents Enjoy Training Data Autonomy,Proceedings of COLM 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
8613096917809549138,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,"Towards Unified Alignment Between Agents, Humans, and Environment",Proceedings of ICML 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
6752696995694869202,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,A Dynamic LLM-Powered Agent Network for Task-Oriented Agent Collaboration,Proceedings of COLM 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
707327396280727020,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Exploring Large Language Models for Communication Games: An Empirical Study on Werewolf,arXiv:2309.04658,2023,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
3491634539469784122,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Generalist Equivariant Transformer Towards 3D Molecular Interaction Learning,Proceedings of ICML 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
2039744540639570674,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Space Group Constrained Crystal Generation,Proceedings of ICLR 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
4954712172863494743,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Rigid Protein-Protein Docking via Equivariant Elliptic-Paraboloid Interface Prediction,Proceedings of ICLR 2024,2024,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
6190211707036778186,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Conditional Antibody Design as 3D Equivariant Graph Translation,Proceedings of ICLR 2023,2023,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
7147512974132281793,2fd1d24d3a55870fb6a1d9002ef1a9237dfa7b0369e73b0eabd4ea5832f945bc,Energy-Motivated Equivariant Pretraining for 3D Molecular Graphs,Proceedings of AAAI 2023,2023,,,-1,f,crawler,2026-03-26 09:41:55.671011+00
5609126425836504882,39c0cf4bec907ae38dbd3b1d1be68cba7e0565ee60c896b8868a141cf54bd9bd,"B. Wang, S. Liu, Z.-H. Wan, D.-J. Sun, Radius ratio dependency of the instability of fully compressible convection in rapidly rotating spherical shells, Journal of Fluid Mechanics (in press).",,,,,-1,f,crawler,2026-03-26 09:41:55.672048+00
6640304564690325801,39a341da9c3c0d59954b727ed8893ee88814427e3a09f03dfcfbb515abad4d95,"Guanhua Zhu, Wei Liu, Chenglong Bao, Dudu Tong, Hui Ji, Zuowei Shen, Daiwei Yang and Lanyuan Lu. Investigating energy-based pool structure selection in the structure ensemble modeling with experimenta",,,,,-1,f,crawler,2026-03-26 09:41:55.67794+00
5138754684666054728,c2b946d53d29685dcfee8df8ad3987c7423c10c73765c7d6cce878efbe0cacc3,". R. Bezrukavnikov, P. Boixeda-Alvarez, P. Shan, E. Vasserot, A geometric realization of the center of the small quantum group, preprint, https://arxiv.org/abs/2205.05951",,,,,-1,f,crawler,2026-03-26 09:41:55.680037+00
7970678384948787641,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang and Y.-H. Lin, Holographic covering and the fortuity of black holes, arXiv:2402.10129.",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
69786761481240366,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang and Y.-H. Lin, Words to describe a black hole, JHEP 02 (2023) 109,",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
1316089653576389534,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang, S. Colin-Ellerin, C. Peng, and M. Rangamani, Disordered Vector Models: From Higher Spins to Incipient Strings, Phys. Rev. Lett. 129 (2022), no. 1 011603,",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
295524465713934231,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang, Y.-H. Lin, S.-H. Shao, Y. Wang, and X. Yin, Topological Defect Lines and Renormalization Group Flows in Two Dimensions, JHEP 01 (2019) 026,",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
5050383981035800735,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang and Y.-H. Lin, Carving Out the End of the World or (Superconformal Bootstrap in Six Dimensions), JHEP 08 (2017) 128,",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
2390803701031819036,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang and X. Yin, 1/16 BPS states in N= 4 super-Yang-Mills theory, Phys. Rev. D 88 (2013), no. 10 106005,",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
6967992818751834999,e0199e1996158388a843c4c8c504148d43c726a077143b2927d8a318ca7c01d5,"C.-M. Chang, S. Minwalla, T. Sharma, and X. Yin, ABJ Triality: from Higher Spin Fields to Strings, J. Phys. A 46 (2013) 214009,",,,,,-1,f,crawler,2026-03-26 09:41:55.726254+00
1352932992173020193,fd60b69f0b605f4155d4b63ae29c7fba51aed9b08b3483aaa13eca257d6aa956,"An asymptotic formula for the zeros of the deformed exponential function, J. Math. Anal. Appl.(2016)",,,,,-1,f,crawler,2026-03-26 09:41:55.729415+00
8981185512081676557,9c1a9738672e8c3e30c91f6a5ae19ce291f985d84ec005d7d02e33d67090e7a9,"On a lifting problem of L-packets, Compositio Mathematica, 152(9), 1800-1850, 2016",,,,,-1,f,crawler,2026-03-26 09:41:55.747676+00
671930186522424196,38b3f801c18b93dea3eb2cb36619e29174adc81a344996bccdf1092a5753cc43,"On the boundaries of special Lagrangian submanifolds, Duke Mathematical Journal 79 (1995), 405-422.",,,,,-1,f,crawler,2026-03-26 09:41:55.755897+00
1208817438806952714,3f1c70340f19560fcff692c7bd9780ec5b1df4f28b7cc666ea71942786d4b51c,"Jianfeng Lin, Daniel Ruberman and Nikolai Saveliev, On the Frøyshov invariant and monopole Lefschetz number. To appear:  Journal of Differential Geometry",,,,,-1,f,crawler,2026-03-26 09:41:55.86266+00
3515303923193327457,fe82536662e2da0cd3c6a54066538bb5e28b58defbb9a06da45d3870abb72e63,"Edge theories of two-dimensional fermionic symmetry protected topological phases protected by unitary Abelian symmetries (with S.-Q. Ning, C. Wang, Z.-C. Gu) Phys. Rev. B 104, 075151 (2021).",,,,,-1,f,crawler,2026-03-26 09:41:55.927673+00
3198525186534039160,9086c095b9c11e52f334ee99f20d616339c0023b602f774247c64aed609f6bda,"H. Li and C. Su*, Low-regularity integrators for the “good” Boussinesq equation with linearly decreasing additional order of regularity, Math. Models Methods Appl. Sci., doi.org/10.1142/S0218202525500",,,,,-1,f,crawler,2026-03-26 09:41:55.950418+00
1488586419083306129,ff32ab108a56c2a65d3b5e12545158d9b0bc8c4dbb4e3897a29a1e243db00e80,"Maarten V de Hoop, Lingyun Qiu, Otmar Scherzer, Local analysis of inverse problems: Holder stability and iterative reconstruction, Inverse Problems, Volume 28, Number 4, 2012",,,,,-1,f,crawler,2026-03-26 09:41:55.975015+00
2100062730106249244,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,Cortical thickness reveals sex differences in verbal and visuospatial memory[J],"Cerebral Cortex, 2024, 34(3): bhae067",2024,"{""Feng Sang"",""Shaokun Zhao"",""Zilin Li"",""Yiru Yang"",""Yaojing Chen"",""Zhanjun Zhang""}",,0,f,user,2026-03-27 09:43:30.655214+00
7922198243674663809,2adcb235b509d9117b38aff492ffe9fe376287203560d84249ebdfb8e349294c,"B. Haghighat and A. Klemm, “Topological Strings on Grassmannian Calabi-Yau manifolds,” JHEP 0901, 029 (2009)",,,,,-1,f,crawler,2026-03-26 09:42:40.312494+00
6523397275888094324,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,Lesion network mapping for neurological deficit in acute ischemic stroke,"Annals of Neurology, 2023,94(3), 572-584",2023,"{""Lingling Ding"",""Hao Liu"",""Jing Jing"",""Yong Jiang"",""Xia Meng"",""Yaojing Chen"",""Xingquan Zhao"",""Haijun Niu"",""Tao Liu"",""Yongjun Wang"",""Zixiao Li""}",,0,f,user,2026-03-27 09:43:30.655214+00
7494268105609283747,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,"Chao Du; Mingxi Dang; Kewei Chen; Yaojing Chen; Zhanjun Zhang; Divergent brain regional atrophy and associated fiber disruption in amnestic and non-amnestic MCI, Alzheimer's Research Therapy, 2023",15(199): 1-11,2023,,,0,f,user,2026-03-27 09:43:30.655214+00
628641076742763184,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,From local properties to brain‐wide organization: A review of intraregional temporal features in functional magnetic resonance imaging data[J],"Human Brain Mapping, 2023, 44(9): 3926-3938",2023,"{""Bolong Wang"",""Yaojing Chen"",""Kewei Chen"",""Hui Lu"",""Zhanjun Zhang""}",,0,f,user,2026-03-27 09:43:30.655214+00
5238652197271783991,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,"Yiru Yang; Yaojing Chen; Feng Sang; Shaokun Zhao; Jun Wang; Xin Li; Chuansheng Chen; Kewei Chen; Zhanjun Zhang; Successful or pathological cognitive aging? converging into a ‘‘frontal preservation, temporal impairment (FPTI)” hypothesis, Science Bulletin, 2022",67(22): 2285-2290,2022,,,0,f,user,2026-03-27 09:43:30.655214+00
5493279232587876486,0b7d1f7e8a928ff2692417ab0f9b4e36d5ab3db80a66c76cd409b6b5989570e3,"Mingxi Dang; Qian Chen; Xiaobin Zhao; Kewei Chen; Xin Li; Junying Zhang; Jie Lu; Lin Ai; Yaojing Chen; Zhanjun Zhang ; Tau as a biomarker of cognitive impairment and neuropsychiatric symptom in Alzheimer's disease, Human Brain Mapping, 2022",44(2): 327-340,2022,,,0,f,user,2026-03-27 09:43:30.655214+00
3923830343648497909,685fb22c-bd56-4dde-9d41-a6621e3d2575,"Nature Language Model: Deciphering the Language of Nature for Scientific Discovery，Yingce Xia, Peiran Jin, Shufang Xie, Liang He, Chuan Cao, Renqian Luo, Guoqing Liu, Yue Wang, Zequn Liu, Yuan-Jyue Chen, Zekun Guo, …, Tie-Yan Liu, Haiguang Liu and Tao Qin, arXiv preprint 2025, https://NatureLM.github.io/",,,,,0,f,user,2026-03-26 12:15:39.454791+00
7535977128589252600,685fb22c-bd56-4dde-9d41-a6621e3d2575,"TamGen: drug design with target-aware molecule generation through a chemical language model, Kehan Wu, Yingce Xia, Pan Deng, Renhe Liu, Yuan Zhang, Han Guo, Yumeng Cui, Qizhi Pei, Lĳun Wu, Shufang Xie, Si Chen, Xi Lu, Song Hu, Jinzhi Wu, Chi-Kin Chan, Shawn Chen, Liangliang Zhou, Nenghai Yu, Enhong Chen, Haiguang Liu, Jinjiang Guo, Tao Qin, and Tie-Yan Liu, Nature Communications 2024",,,,,0,f,user,2026-03-26 12:15:39.454791+00
1731578296880680703,685fb22c-bd56-4dde-9d41-a6621e3d2575,"Dual-view Molecular Pre-training, Jinhua Zhu, Yingce Xia, Lijun Wu, Shufang Xie, Wengang Zhou, Tao Qin, Houqiang Li, Tie-Yan Liu, KDD 2023",,,,,0,f,user,2026-03-26 12:15:39.454791+00
4436433291810507324,685fb22c-bd56-4dde-9d41-a6621e3d2575,"BioGPT: generative pre-trained transformer for biomedical text generation and mining, Renqian Luo, Liai Sun, Yingce Xia, Tao Qin, Sheng Zhang, Hoifung Poon, and Tie-Yan Liu. Briefings in Bioinformatics 2022",,,,,0,f,user,2026-03-26 12:15:39.454791+00
411606149276397674,685fb22c-bd56-4dde-9d41-a6621e3d2575,"Incorporating BERT into Neural Machine Translation, Jinhua Zhu, Yingce Xia, Lĳun Wu, Di He, Tao Qin, Wengang Zhou, Houqiang Li, and Tie-Yan Liu, ICLR 2020",,,,,0,f,user,2026-03-26 12:15:39.454791+00
833928489785560391,685fb22c-bd56-4dde-9d41-a6621e3d2575,"Dual supervised learning, Yingce Xia, Tao Qin, Wei Chen, Jiang Bian, Nenghai Yu, Tie-Yan Liu, ICML 2017",,,,,0,f,user,2026-03-26 12:15:39.454791+00
2375966487740538406,685fb22c-bd56-4dde-9d41-a6621e3d2575,"Dual Learning for Machine Translation, Di He, Yingce Xia, Tao Qin, Liwei Wang, Nenghai Yu, Tie-Yan Liu, and Wei-Ying Ma, NeurIPS 2016",,,,,0,f,user,2026-03-26 12:15:39.454791+00
2928477168661911853,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,CryoGEN: Cryogenic Electron Tomography Reconstruction via Generative Energy-base Models,ICLR-2025,,"{""Yunfei Teng"",""Yuxuan Ren"",""Kai Chen*"",""Xi Chen"",""Zhaoming Chen"",""Qiwei Ye""}",,0,f,user,2026-03-26 12:27:27.200704+00
2051164246435111280,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Constructing boundary-identical microstructures via guided diffusion for fast multiscale topology optimization,"Computer Methods in Applied Mechanics and Engineering 436, 117735",,"{""Jingxuan Feng"",""Lili Wang"",""Xiaoya Zhai"",""Kai Chen"",""Wenming Wu"",""Ligang Liu"",""Xiao-Ming Fu""}",,0,f,user,2026-03-26 12:27:27.200704+00
8672780129295055563,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,GlyphControl: Glyph Conditional Control for Visual Text Generation,NeurIPS-2024,,"{""Yukang Yang"",""Dongnan Gui"",""Yuhui Yuan"",""Haisong Ding"",""Han Hu"",""Kai Chen""}",,0,f,user,2026-03-26 12:27:27.200704+00
2869631321248440933,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Zero-shot Generation of Training Data with Denoising Diffusion Probabilistic Model for Handwritten Chinese Character Recognition,ICDAR-2023,,"{""Dongnan Gui"",""Kai Chen*"",""Haisong Ding"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
4097245879471783766,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Improving Handwritten OCR with Training Samples Generated by Glyph Conditional Denoising Diffusion Probabilistic Model,ICDAR-2023,,"{""Haisong Ding"",""Bozhi Luan"",""Dongnan Gui"",""Kai Chen*"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
3570600588001223601,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,An Encoder-Decoder Approach to Handwritten Mathematical Expression Recognition with Multi-head Attention and Stacked Decoder,"in Proc. ICDAR-2021,pp.602-616",,"{""Haisong Ding"",""Kai Chen*"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
5217317857920446612,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Improving Handwritten OCR with Augmented Text Line Images Synthesized from Online Handwriting Samples by Style Conditioned GAN,"in Proc. ICFHR-2020, pp.151-156 (Best Student Paper)",,"{""Mingyang Guan"",""Haisong Ding"",""Kai Chen*"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
3064587939229780455,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Improving Knowledge Distillation of CTC-Trained Acoustic Models with Alignment-Consistent Ensemble and Target Delay,"in IEEE/ACM Transactions on Audio, Speech, and Language Processing, vol. 28, pp. 2561-2571, 2020",,"{""Haisong Ding"",""Kai Chen*"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
772132969869435960,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Parallelizing Adam with Blockwise Model-Update Filtering,"in Proc. ICASSP-2020, pp.3027-3031",,"{""Kai Chen"",""Haisong Ding"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
2043467611410557448,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Compression of CTC-Trained Acoustic Models by Dynamic Frame-Wise Distillation or Segment-Wise N-Best Hypotheses Imitation,"in Proc. INTERSPEECH-2019, pp.3218-3222",,"{""Haisong Ding"",""Kai Chen*"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
2545201431626925635,a11fc2fe03d7a47bce3c3f83beed939ecb4b586b56c459963e2e249c67032609,Compressing CNN-DBLSTM models for OCR with teacher-student learning and Tucker decomposition,"in Pattern Recognition, 2019, vol.96, 106957",,"{""Haisong Ding"",""Kai Chen*"",""Qiang Huo""}",,0,f,user,2026-03-26 12:27:27.200704+00
